Оцінка 1,Оцінка 2,Рейтинговий бал
46.88076991118651,22.300666131574022,0.0
16.486153784547845,34.37028277836296,0.0
15.413521200545055,76.46234975849745,0.0
102.63782904253904,76.36962911718163,0.0
34.05844691990361,98.38895658107671,0.0
91.28750109795845,34.92540070475434,0.0
15.68998517907156,87.75030168946356,0.0
99.48176770063503,99.35220647502551,4.0
44.72067505925454,29.31637144384368,0.0
66.92819212687195,73.65015415337139,2.0
64.66957625464836,61.01960774296366,2.0
49.499789687339515,76.31184545486937,0.0
92.05736927222598,43.084542265674436,0.0
8.040687338959817,46.304475598873765,0.0
48.276917595619146,33.88084514588054,0.0
24.324117818563018,0.6508766030012941,0.0
34.54274570716637,49.2317692798568,0.0
74.6861544409103,70.98636716793223,2.0
40.65515301437435,18.683700937206652,0.0
57.38263630062099,33.51363532678134,0.0
94.08517306712207,59.49251025941825,0.0
45.20020596056925,60.80007087836357,0.0
2.7937716313952343,45.51962239776027,0.0
2.8165434083179663,29.726254964350993,0.0
19.27283388969539,97.55686812082038,0.0
32.603092538069006,84.93806674291682,0.0
39.88617161322428,94.61012381769831,0.0
79.44079394365346,67.4058218575952,0.0
8.690659843645912,28.331571736444598,0.0
77.38794285893859,94.26041952629527,0.0
86.57369136549391,70.6856081106514,0.0
27.291340317747803,37.06871514978384,0.0
68.07510664897109,46.70257448539695,0.0
109.57940896404769,56.79229424071872,0.0
95.66486977922028,10.795573141476662,0.0
60.88046504424056,43.44758508107361,0.0
87.67272971027394,69.53177470822656,0.0
35.24530232863216,11.857619224273227,0.0
70.71179876824519,28.23182503289175,0.0
12.212053165975727,70.43709907220605,0.0
28.018385183106062,53.423175041085074,0.0
101.4635777622675,44.27848568466228,0.0
82.06350213292076,8.147184022101813,0.0
81.1021711192489,94.82927010615613,0.0
11.94143905927287,27.721663093084214,0.0
-0.22650326269972898,0.5055433056573853,0.0
80.2523149647168,33.86017961413732,0.0
76.37608515076275,48.877312267417295,0.0
84.25205730686775,46.71796011801719,0.0
87.4536247242944,85.73277783186465,3.0
77.32330687638085,50.12471741016302,0.0
43.894254700073226,53.84165829568403,1.0
5.955810430136471,60.87568600768112,0.0
37.43089681392785,32.85300640768404,0.0
67.52900218110341,25.209079944011258,0.0
60.95147604160189,8.00401020515928,0.0
34.061001713558376,21.615859362405008,0.0
4.912353349977279,23.236269625546697,0.0
84.2329218416293,72.7043560101103,0.0
33.315219041687655,48.7980287347566,0.0
24.840944424880956,21.730774515663548,0.0
6.733750973262399,14.60117703495494,0.0
4.578551875290979,24.958987260560992,0.0
10.75909012017123,46.044509627823636,0.0
3.6371595323935457,88.01302612206148,0.0
17.121656486813198,88.7034232605035,0.0
10.477232571575435,26.551138551912246,0.0
32.867365084089364,20.183188842196937,0.0
53.89595576422529,79.9415497993415,0.0
36.83550398760423,2.955186115666928,0.0
38.69743665673528,20.861877553292928,0.0
65.17228182079525,48.523953721501556,0.0
7.700595170774014,82.08027696201988,0.0
62.31379720291551,96.08417926856572,0.0
36.92970693976859,29.56083060287094,0.0
30.871635348999554,64.06619936464885,0.0
49.03505765201714,44.40106454359733,1.0
47.13646717441356,88.62305759128796,0.0
59.08207144456432,37.70898173617364,1.0
57.794590869838764,17.827700503309828,0.0
10.125965795434578,60.12785072455714,0.0
54.218153200113555,78.0954626836434,0.0
49.24850558305909,51.07780611492487,1.0
21.710832162967467,71.16502903408775,0.0
31.306140370387965,30.33919391364597,0.0
22.382051193573126,33.123493338724785,0.0
47.8022646648398,64.91081557483542,0.0
6.557346769890833,64.23558539804266,0.0
8.253107635901241,17.257656101875522,0.0
67.49078196965128,47.54137999050545,0.0
1.2854833722313517,0.20019486812131326,0.0
60.90427079914692,88.47027754519105,0.0
71.59587193447454,14.352488555465474,0.0
95.2350097375795,100.7459050077882,4.0
47.28520543600524,68.11414197813828,0.0
7.72167555526409,22.770830886480816,0.0
23.507210224942984,0.5748141415242483,0.0
30.9699682660372,85.66259277659034,0.0
88.75587227653472,76.54692286056479,3.0
76.47308650846145,11.098412000512113,0.0
27.272880073412082,1.5806921210151859,0.0
80.04938169057868,53.03318986795853,0.0
30.48495701953771,67.28753255753618,0.0
4.464207545318473,53.947487434159456,0.0
43.3133567524369,7.149049559575163,0.0
46.42944162093671,76.01709664938862,0.0
92.51583996704746,68.00049041800013,0.0
33.93242756934995,45.41682365837491,0.0
81.76761889164345,79.73426734069872,3.0
4.435169416706135,59.12788944490126,0.0
7.424626024033945,73.30832808154234,0.0
73.82344867612521,35.31586501764377,0.0
82.42215477165227,43.97556182280421,0.0
33.95937230471666,40.853259751475896,0.0
7.653575587767557,9.459074012963052,0.0
87.54719074659451,15.799617541019916,0.0
10.928120953319821,43.161367945320784,0.0
13.505795814022882,8.015796193656634,0.0
52.93180924131665,75.70670443784323,0.0
0.15617161190705087,19.919459603934953,0.0
14.933354141645614,99.06417041448168,0.0
0.4665849271183562,27.709955925744403,0.0
33.352483828331025,24.064904605485722,0.0
52.56548135698719,33.344800388009894,0.0
2.258647772175509,38.089098990281286,0.0
16.83998633191467,80.51941351580635,0.0
73.48609118702203,53.75068905183577,0.0
29.790210512449413,46.41137369692909,0.0
48.166584578940586,44.02844605075812,1.0
34.72701776570944,52.94160601871148,0.0
35.79783884864737,45.87930984988676,0.0
33.812837759730925,72.12069864147036,0.0
17.51726234156221,51.831131686981536,0.0
58.095729029000154,20.419404272621662,0.0
54.29027495496116,33.811450302645454,0.0
15.518895800049053,66.43455608566124,0.0
95.01639860076034,78.06919464979298,0.0
12.489759829783317,61.36526663691924,0.0
79.92609538252975,77.4074498802001,3.0
66.856445866625,85.21391330191648,0.0
22.399434631162794,51.13715547305632,0.0
67.09597598461286,57.155709108341156,0.0
-3.0045017420585456,10.888379959003053,0.0
47.73260340232606,87.60784903208605,0.0
44.85562844527674,96.20516094539867,0.0
51.518757773661065,39.00807768337103,1.0
5.307024902362848,90.33253775773021,0.0
94.31261924151005,84.26994386695746,0.0
87.8905839056561,25.309579062963195,0.0
55.810947093338704,60.23260936367135,0.0
68.097180481809,81.35808120259193,0.0
51.671068305693694,54.000017894131204,1.0
51.54875630176661,77.89880759839734,0.0
29.167387917434542,52.32643020111631,0.0
79.19164845434645,100.03016432054154,0.0
15.779773437681353,61.97988811087928,0.0
93.76642960555766,73.99846147121697,0.0
88.62247360879839,104.49120797757949,0.0
0.5327341614550409,3.1293749953309593,0.0
38.77642620648544,60.457558215397015,0.0
13.628347118504294,48.35454102906754,0.0
37.04003898884134,79.46829463713819,0.0
72.1264524733218,77.59869896481595,0.0
43.1436893975174,27.523200902282273,0.0
18.351257274359796,5.994083780004662,0.0
66.23928450535567,55.86735322163992,0.0
51.95894977989063,8.121311818708936,0.0
13.570088631498217,58.93357679298112,0.0
40.18375956935174,23.410406979363955,0.0
20.580445012331513,85.21883393492169,0.0
64.3337519333536,100.0035288729307,0.0
91.0928151762891,64.98415649677457,0.0
41.3171675417589,0.42864764852342585,0.0
84.91974408582487,90.93371274442707,0.0
83.20178657478876,102.97517129625574,0.0
31.30589283522044,101.3567542712277,0.0
52.54198462032437,55.47999869117315,1.0
54.927418546818316,20.84043602526136,0.0
32.71128301090874,57.638547334825226,0.0
73.70458810624652,105.54712076987589,0.0
38.60972634128189,29.538850591519573,0.0
81.92923882553157,46.91449073270253,0.0
70.97442952991007,59.927477665752086,0.0
61.44174945749831,26.5083195154765,0.0
85.89517665310547,83.13952563740153,3.0
69.13762807124891,48.61550356699963,0.0
76.32879311295576,73.82509512945386,0.0
80.72115398840688,40.070772757548994,0.0
65.42597996533951,92.75784938420183,0.0
27.830114642989905,23.797147127428172,0.0
20.455168002846108,77.78032542408371,0.0
16.408155890839936,79.73114893962638,0.0
84.18017572279476,95.8969953165484,0.0
77.47849114749079,22.073844235262378,0.0
44.98093481758036,0.36302235213146616,0.0
21.958293254719354,98.01680611887016,0.0
51.61312391424536,-1.2005771423869787,0.0
32.32994401986812,74.91409849670954,0.0
82.43115955298943,13.363940898635981,0.0
55.01917441004473,92.5180328977956,0.0
81.30745252736023,100.21935367899829,0.0
17.380697807462177,88.00990985075356,0.0
5.084909865001036,51.34841744406912,0.0
24.586123739069347,61.56642482382168,0.0
19.487012044135437,14.814931949370308,0.0
73.62727588013406,21.64349058473634,0.0
83.28597698594633,25.824719956235416,0.0
36.42674074819268,37.558766932680285,1.0
41.57894490544586,40.341574851556324,1.0
9.18732972646946,74.60729168170613,0.0
32.101480447854016,28.44021699190917,0.0
79.57112606737319,81.84935772121028,3.0
14.079164188746441,78.48794115045607,0.0
74.13719483844673,59.27137900446134,0.0
107.57341339378051,15.340370968225002,0.0
16.020566001686753,64.29692313093754,0.0
53.336013469686606,16.656958829515876,0.0
60.94655727982976,7.194318317911251,0.0
40.36527536760229,18.53448027485345,0.0
103.55954761185943,45.8569249593217,0.0
10.383981687549309,80.67201494270937,0.0
23.822175940285916,72.40711448899033,0.0
44.51253895160214,53.841995953015356,1.0
19.90879561470925,53.50668694566838,0.0
37.07971721835292,66.85568329168429,0.0
81.07125307759937,50.20515283746865,0.0
32.72533086222774,29.78789160975604,0.0
87.56533131924613,22.074102753967367,0.0
29.44117142749245,106.75509530359983,0.0
76.2049077086094,88.73317551696859,3.0
12.873010841186925,51.91989664932762,0.0
2.480308254400916,56.32862239334776,0.0
15.350136664027943,26.46854279125963,0.0
87.3387245525458,56.275677346168735,0.0
75.1122360220478,88.2214697341991,3.0
71.78922062626546,62.68317115644333,2.0
11.417686164789078,74.14591351321035,0.0
81.39326798762225,13.117856826388312,0.0
49.63293861505523,28.32625170075981,0.0
36.2675782399379,48.57472563410196,1.0
72.41742555679022,9.825656342603764,0.0
47.263345966908496,17.949733986870356,0.0
75.00494160207077,21.72191719207232,0.0
39.60037699057423,60.615198599491386,0.0
15.805105974196076,22.28723972935652,0.0
25.824051266718357,28.41637379816592,0.0
4.443766884075885,26.763008236249817,0.0
16.293204705952654,84.12746553014047,0.0
76.68481097566575,58.828112489624225,0.0
18.236520700266958,11.613988241894358,0.0
91.57544754490208,12.415858945710799,0.0
75.42364241238802,14.943122210624459,0.0
52.02192685204021,35.03853797756338,0.0
86.88670757309303,71.88149387239959,0.0
8.45875670941805,-1.3694015817813687,0.0
97.13313528268137,24.258734134234142,0.0
59.16766535040629,13.336504827578857,0.0
87.66390591118443,25.20568414089375,0.0
16.865519673676335,15.050258711216438,0.0
80.64952661429041,21.04646348356013,0.0
59.27097843811149,-0.15707940413930688,0.0
83.21439585980804,40.33746706846477,0.0
84.49747545622887,30.349435436685543,0.0
44.2648834023488,38.39980740776519,1.0
96.18047112705517,52.83204902916719,0.0
53.683135756785305,18.03804946113293,0.0
49.84445030726955,23.90420305622097,0.0
56.252343500940775,100.28209787056954,0.0
4.565233829980036,26.961382798482532,0.0
29.610466350119232,81.14501400389452,0.0
45.13448001110379,37.368269823286994,1.0
0.8597017515333043,63.625274562709386,0.0
22.13309582142094,53.965234142832024,0.0
25.823685917970224,27.347324418140346,0.0
92.50712226426135,11.084015503509022,0.0
15.459098374896389,99.93972729889057,0.0
38.6056378637465,39.769776795795075,1.0
99.75394990050624,4.275976771242412,0.0
95.17000307356068,57.18391136850534,0.0
85.36041151104857,69.60762037967105,0.0
20.76261311072803,16.31541691126869,0.0
8.01519456032502,2.2132045720526023,0.0
12.3901195573963,64.26830330734138,0.0
61.78064234765514,49.07158176315705,0.0
74.60279052464932,84.54492465363057,0.0
71.3714775465312,43.760322798604825,0.0
22.752977707161357,52.13635464036728,0.0
29.79548774490552,94.46958901376325,0.0
47.01052057955127,75.76828670464899,0.0
-0.976899432553453,23.150418803280544,0.0
51.50946479374899,9.268550045278863,0.0
57.59841854746174,71.83758388524242,0.0
48.576283824762555,44.644781657495436,1.0
37.59880156867352,73.3317363374221,0.0
78.19465610065933,88.94234604775906,3.0
44.464009972166174,69.37113451378403,0.0
59.67098513853782,-0.45048235492709576,0.0
96.90327068316688,14.050885614258792,0.0
50.58713152233841,18.962798923029965,0.0
66.38605213145524,14.108339549126256,0.0
27.93441843564137,50.459874066282005,0.0
73.75352206883107,13.69182965491984,0.0
48.24325266762682,47.17797780967605,1.0
95.26207936628744,27.379254619446005,0.0
17.715078561562443,3.2179191675265444,0.0
92.75248676607481,38.27023525058707,0.0
19.021986644293683,4.1099359224529275,0.0
4.018057880538908,28.755234693610966,0.0
24.526739520384645,93.96292176749752,0.0
6.588888631510364,56.12620370785484,0.0
30.170972792900915,33.6633600477148,0.0
-0.12034604681118277,67.75274720900708,0.0
74.3482992698574,74.90626750127278,2.0
89.74209179394691,84.52297267755665,3.0
19.95520482689226,31.4019710841414,0.0
20.74468227025265,0.541685231173821,0.0
85.56326980214598,16.4589454727598,0.0
28.470802617537313,49.209272691078624,0.0
46.660273043854815,61.236550178511195,0.0
10.754037211204631,89.61690637525072,0.0
76.10709357137972,98.67513867785483,0.0
87.7478348745999,37.69122252951673,0.0
27.145431087152637,30.000596407309196,0.0
21.546986049248027,54.24723498818119,0.0
93.22908719129383,80.36663492489028,0.0
39.39871097014659,82.69648921576513,0.0
58.997302272663944,29.37746017109965,0.0
12.862960263343385,16.25751483957491,0.0
67.54554286798594,68.70540496412123,2.0
26.460841550331473,32.3920719839761,0.0
60.79548260509422,38.259874849205126,0.0
45.54313357934627,31.209449931453552,0.0
46.502797468696585,21.86131233759365,0.0
62.29019549070189,65.89643470387156,2.0
86.01097366551642,19.975318916430535,0.0
33.53879336949406,30.72967608481062,0.0
73.9024691326604,18.643323143751452,0.0
82.23817308875458,58.94633074095028,0.0
55.760926248165006,19.552341974394203,0.0
57.50510408372663,5.766003040373143,0.0
12.555286564594834,97.30941771153404,0.0
51.0381793003485,74.72290033851156,0.0
78.70730788268528,17.570479831956085,0.0
44.797220289928845,25.531638102999768,0.0
76.23454797322412,17.7584579463212,0.0
-5.363976016736204,76.99571580879697,0.0
7.719897647140508,38.64386644167588,0.0
92.74382653833929,66.73512359376349,0.0
70.42398939723056,62.310415593132674,2.0
10.959067397197696,59.126414638857156,0.0
28.15885068106933,66.51847769608518,0.0
43.57075296496723,77.2241138131551,0.0
34.715211169518284,49.83149601304442,0.0
48.064265373356086,1.2210962659111768,0.0
74.60801989294501,47.59289482283431,0.0
28.527751294560225,56.628820061211776,0.0
44.97668432717501,75.35601427891365,0.0
19.339316347266312,84.84133367685925,0.0
82.84424229288202,63.59852558455554,0.0
48.40797695515109,61.88565908494598,0.0
2.86706221736366,-5.304899893089386,0.0
2.6502494534544287,94.03547481324705,0.0
35.74500776908504,67.94286104955731,0.0
91.57047728396869,73.3952088201294,0.0
60.786207588570576,96.92704316412683,0.0
69.16780619822782,22.85307505101717,0.0
23.00623920133471,20.92793956174113,0.0
67.58276246632282,25.783692406940403,0.0
76.07372648590786,60.2527634834893,0.0
8.330196956305977,35.33370320278037,0.0
85.49730104188302,13.06027714612895,0.0
76.18019269683566,33.60354206845714,0.0
16.788041978574352,16.798951523708805,0.0
57.97871393975665,2.7572328236911416,0.0
17.151568784453822,93.41527916755516,0.0
12.931023374422452,42.672265316908984,0.0
66.38806572854992,79.73219921596893,0.0
-0.6442882696566246,19.192313568100992,0.0
58.186692724978634,28.389475091075305,0.0
39.28628570707516,69.73362227276711,0.0
28.38778335233249,57.5465797057253,0.0
11.064709271786043,109.47359722149376,0.0
43.85516163428436,28.131393004662065,0.0
26.879642416597747,15.829850657018392,0.0
25.762235824717557,-2.019671816124582,0.0
99.37443164875756,104.33324922911163,4.0
10.305442090308336,68.6857319011972,0.0
24.68313209074476,93.771815140144,0.0
91.19333439085348,93.95919679465882,4.0
52.17094921853385,2.4761926710892297,0.0
18.40891588195133,57.27313919744244,0.0
29.85900380230376,21.513250985939212,0.0
70.74286098537148,28.05688080993866,0.0
97.369563182447,60.21721300913844,0.0
64.24180400798797,49.61844843613933,0.0
68.23063519149872,24.061520005318847,0.0
59.003565165662295,30.639274605207678,0.0
79.07596350107464,46.4190897965575,0.0
66.4920056257293,41.53805376648545,0.0
76.14028895003405,57.59688300568064,0.0
-1.002398840770364,7.970903922716593,0.0
83.47340950729688,96.7903251841165,0.0
9.723408564851493,84.23255819066513,0.0
3.902936744570261,7.197216640963643,0.0
76.76792764538456,57.907327615162224,0.0
33.659970354562645,53.5231310296854,0.0
12.666843701064453,100.65746841338955,0.0
99.54435862301418,110.72201984492294,4.0
3.997669081282977,76.47886530047477,0.0
19.062350934055278,94.9714418788118,0.0
19.11300314896434,15.125857166895155,0.0
45.95617430135618,57.54755277428871,1.0
18.49245657164118,79.7958696048076,0.0
72.63719005204496,5.224434118550658,0.0
28.757868222501923,9.971411649486193,0.0
51.8193925819774,81.59058688575544,0.0
54.81669460872135,63.55204339511188,0.0
49.78071869402963,85.71664051534708,0.0
27.412423709628523,72.97004160103792,0.0
100.13025017996853,60.693552346737306,0.0
62.56017072475032,90.64949929109196,0.0
24.043274806689812,49.71957429631078,0.0
39.01591374523793,55.819007085901895,1.0
68.45745930461408,97.23432653333491,0.0
60.30765619228319,12.728670955362427,0.0
47.95018312669572,42.8964884673543,1.0
93.15690605997723,88.94479388472578,0.0
75.55606786884677,1.6481032622230174,0.0
89.36628458188576,12.671714493651304,0.0
77.9005056484199,47.09299857776747,0.0
5.303382351583338,1.3614693545205356,0.0
6.963456772305313,65.5319556441684,0.0
-3.922665598515043,2.1159333198280423,0.0
14.927447135852848,73.30247082711858,0.0
62.80644646376428,10.981569587921529,0.0
20.278156080415783,30.654723907345023,0.0
82.63314640479821,52.38348394805463,0.0
79.51247226148064,91.15812108654963,0.0
39.375318294898555,62.3303163023925,0.0
17.54132494097623,17.22052927322136,0.0
81.92527639518148,28.747674213372115,0.0
63.42283722490443,40.035581849091265,0.0
37.868214104692974,81.70442624706325,0.0
10.801040014997536,15.970967610602376,0.0
1.1831980483072826,9.713134338492774,0.0
34.671072311200774,34.945965861202055,0.0
48.538795855241744,94.71511183077138,0.0
44.888572402175974,44.405367862967914,1.0
27.501249281090868,28.381715026696085,0.0
13.225854547165447,26.403275197239683,0.0
92.90340809827818,91.73888891458535,4.0
19.447344452844355,64.21611843644818,0.0
21.491274577896228,50.58332292657171,0.0
87.04343353103208,22.983587693531934,0.0
25.291560291844306,86.13088978844225,0.0
104.35414203941913,108.29415985866416,4.0
40.00562765588664,88.46895702055106,0.0
65.26580293474466,52.92178120224184,0.0
29.269335540400874,46.03980506522803,0.0
90.80902113158493,12.908535158319307,0.0
21.432773544680416,-2.0760009150792698,0.0
98.94369045946917,97.21628521074433,4.0
29.026671955288673,10.12662968986335,0.0
92.49148042408206,74.65737509898962,0.0
39.630446214352745,51.43289389923452,1.0
27.353131165623843,101.87313017217201,0.0
15.359388403353393,50.32508216748832,0.0
64.19647098794204,37.92563084265848,0.0
22.791289215724568,8.72757548645732,0.0
98.14173758293457,52.88072423279168,0.0
68.2994237287245,36.09753938228523,0.0
19.320757054096973,31.773027873870163,0.0
76.35219086989832,40.18815498632909,0.0
20.424068390488003,77.04726799129303,0.0
15.100508140075894,53.32103858675504,0.0
17.276804449001908,43.32465683856359,0.0
79.05971698748718,83.09415667902469,3.0
33.26156665396262,22.1352040222029,0.0
43.45582714072613,27.00092479145087,0.0
93.06265375869796,48.863123876765464,0.0
20.647308151341722,84.78073671138904,0.0
21.31824351295331,86.65143784201254,0.0
78.05021319307782,32.783864831134686,0.0
55.028898160159585,37.54424640819128,1.0
101.59858427377021,9.893212338161426,0.0
12.209102002493493,21.139819948131482,0.0
37.08379987707124,27.262526741160762,0.0
15.951111696053987,27.11861863540643,0.0
25.598431016846355,57.85623577332556,0.0
15.323568089922496,14.425441077779784,0.0
86.12047041889662,41.76632762606843,0.0
88.88492028973074,32.71687883897726,0.0
55.0428513887757,48.576863623724954,1.0
63.86915036091866,88.45310200690267,0.0
60.05136112871356,95.24603579135297,0.0
89.90423643822787,33.62217629855452,0.0
60.614512406477445,59.875780810646134,0.0
56.84023040473393,53.31936192413144,1.0
19.080950423058773,6.189864022912631,0.0
10.247903495446012,24.378632784778603,0.0
4.140801257789038,88.63666699216512,0.0
49.723202347239486,78.76262638455185,0.0
29.564498032050725,49.68188156875503,0.0
47.551128243203436,1.2672379315666666,0.0
36.76179340687036,42.02977459524799,1.0
51.476983851629114,32.54303008237198,0.0
80.60376238367719,67.52371278504883,0.0
77.35336242805141,7.535780263307623,0.0
65.96940367245602,72.22680574397941,2.0
27.791459021132045,55.28791013417568,0.0
65.05564622772054,14.86892395350975,0.0
43.017107115615794,21.363737696917482,0.0
4.738984235761524,87.9482111262579,0.0
31.99877132922439,94.29438302856443,0.0
0.49447746773179224,23.74301251611123,0.0
55.138430983323914,97.26913029366129,0.0
32.91377471518851,51.59218777789906,0.0
30.930014951971852,70.13675227136943,0.0
33.50388282328775,88.56026601397541,0.0
16.674545628076082,27.368685579570524,0.0
75.11832541636461,29.85057129743341,0.0
68.88862570950863,38.014642477948136,0.0
9.052890162720335,42.61559171510508,0.0
28.921695471504968,104.40733886666132,0.0
42.05988876521026,30.570482132265955,0.0
66.97639655318285,38.90668786501272,0.0
61.29026815237231,19.352532618823403,0.0
86.65797667364438,87.35047899937908,3.0
62.48815752849035,68.67895201941417,2.0
38.532991789130314,32.04650554263803,0.0
8.496020094480388,-3.6911735636596843,0.0
15.616739870009454,15.593652627980612,0.0
81.6372123324668,57.161088903219245,0.0
32.51725789689311,16.528246395154046,0.0
62.24752931999931,60.96252643837861,2.0
86.60692810284242,25.325261093501535,0.0
33.31612377015521,101.56007753188106,0.0
60.60259941750265,27.201604413258053,0.0
41.82521235532581,23.198112061267373,0.0
49.03025774417593,46.69692205290864,1.0
25.63198769918246,55.15788777873018,0.0
40.39728595349044,35.39299436777489,0.0
53.45821678554815,44.14407894221396,1.0
47.420046371880346,83.5332985080052,0.0
86.94871677099137,40.187763192891644,0.0
60.0069547282967,62.98476709348477,2.0
0.3690986526855242,54.84560445868244,0.0
30.002909275136442,67.82464810566897,0.0
74.29004525905155,29.047365073315614,0.0
4.480431449404323,56.07402498657766,0.0
88.90490910563078,102.97202374244921,0.0
15.904590185079567,2.9142047866032996,0.0
53.027215171711504,53.52358113784119,1.0
51.2008892428036,47.64330545318839,1.0
48.19036694369536,59.59072170843787,1.0
55.810812435499905,61.29978799956049,0.0
67.37390785768758,7.501932429203832,0.0
83.48111664343364,103.4116802871487,0.0
33.702864400786645,51.857463224159076,0.0
38.454432551851376,23.879249849341587,0.0
48.335208106898456,67.52457760258137,0.0
92.94295814572352,72.14565232848254,0.0
-2.496640661558034,94.65984547611879,0.0
11.19973618575704,25.510810022070242,0.0
83.89735496877145,34.53234775181193,0.0
37.889560429202625,77.1012150594495,0.0
80.12977352895462,11.823775030828397,0.0
89.78905394569796,44.04371336585683,0.0
6.958170309984839,14.036452231554998,0.0
67.01172472529153,69.88699077952386,2.0
21.105675708111562,33.297760791033234,0.0
82.81972066743054,58.90478218235972,0.0
54.28781929596864,95.93312948800828,0.0
95.55496073430298,11.301039960539367,0.0
33.02674346096885,62.135032011616154,0.0
102.04367572481257,40.62624974116481,0.0
80.23207167833523,49.243223099831596,0.0
40.79528506332635,23.110504582054848,0.0
23.708720177330044,77.71727106847786,0.0
38.888963761484746,98.94077362555932,0.0
40.958766138802964,69.68903384985012,0.0
87.65334618139995,-2.0307849785459844,0.0
51.42767008203047,95.12525501839387,0.0
56.73830737825527,97.40637918123761,0.0
65.99511777651205,8.646969933553077,0.0
88.66368467919334,99.36574756353426,0.0
57.5192064615125,9.34548229011814,0.0
27.72900945367315,18.45361515541201,0.0
34.736303483060595,22.965102836640497,0.0
94.03239959436239,67.59170979111794,0.0
70.54252158557225,52.39166623325152,0.0
100.03880151584796,96.92373347439849,4.0
84.70252801445386,72.24261699241524,0.0
10.279664784675544,92.85478561247933,0.0
60.14286339775905,65.8155111874255,2.0
47.53018692090836,40.656470834892964,1.0
86.73356925828969,64.62430605063035,0.0
50.47899177533159,51.10361265897701,1.0
74.18342075973369,52.374050281358684,0.0
7.423633048202591,54.05839928147928,0.0
17.69769036167033,21.433783742357384,0.0
17.053792376839148,82.70448899000439,0.0
58.83510891100986,54.311370202128316,1.0
25.49199350047545,23.541958064807776,0.0
93.70925435733584,36.087380434241716,0.0
-2.6111816529149414,71.27354247698892,0.0
41.6310092523316,37.68992560284488,1.0
37.4374045132515,23.707431219197623,0.0
25.9196417391622,37.329382662608126,0.0
34.56717317596027,57.96688943069326,0.0
81.92220112509212,70.41364346949315,0.0
1.6715113315956387,88.84521343255167,0.0
19.353443295180902,56.31740225439963,0.0
73.77795095026845,67.06244127332984,2.0
80.11831957668363,54.01106858148527,0.0
51.78520252132714,89.54570280114946,0.0
35.477020316572904,44.405989518613175,0.0
47.02616087173856,44.117141703492955,1.0
17.755367690994646,35.90942417655175,0.0
62.2895116788477,89.626069598336,0.0
60.415563069726616,50.52233318712705,0.0
64.6558443785037,92.3444605617145,0.0
1.640935018392351,80.79164803263714,0.0
